data_status,task_id,program_id,category,repetition,original_dynamic_ms,slice_dynamic_ms,dynamic_ratio,original_path_derivation_ms,slice_path_derivation_ms,path_derivation_ratio,original_smt_ms,slice_smt_ms,smt_ratio,original_other_ms,slice_slicing_ms,slice_other_ms,original_total_ms,slice_total_ms,total_ratio
SYNTHETIC_ILLUSTRATIVE,BR-054-T02,BR-054,Branched,2,115.640000,74.587800,0.645000,129.360000,93.916505,0.726009,87.220000,57.305084,0.657018,116.277000,11.212425,73.322235,448.497000,310.344048,0.691965
SYNTHETIC_ILLUSTRATIVE,BR-054-T02,BR-054,Branched,3,120.360000,77.632200,0.645000,134.640000,97.749832,0.726009,90.780000,59.644067,0.657018,121.023000,11.670075,76.314979,466.803000,323.011152,0.691965
SYNTHETIC_ILLUSTRATIVE,BR-054-T02,BR-054,Branched,4,114.460000,73.826700,0.645000,128.040000,92.958173,0.726009,86.330000,56.720338,0.657018,115.090500,11.098012,72.574048,443.920500,307.177272,0.691965
SYNTHETIC_ILLUSTRATIVE,BR-054-T02,BR-054,Branched,5,119.180000,76.871100,0.645000,133.320000,96.791500,0.726009,89.890000,59.059321,0.657018,119.836500,11.555662,75.566793,462.226500,319.844376,0.691965
SYNTHETIC_ILLUSTRATIVE,BR-054-T02,BR-054,Branched,6,113.280000,73.065600,0.645000,126.720000,91.999841,0.726009,85.440000,56.135592,0.657018,113.904000,10.983600,71.825862,439.344000,304.010496,0.691965
SYNTHETIC_ILLUSTRATIVE,BR-054-T02,BR-054,Branched,7,118.000000,76.110000,0.645000,132.000000,95.833168,0.726009,89.000000,58.474575,0.657018,118.650000,11.441250,74.818607,457.650000,316.677600,0.691965
SYNTHETIC_ILLUSTRATIVE,BR-054-T02,BR-054,Branched,8,122.720000,79.154400,0.645000,137.280000,99.666495,0.726009,92.560000,60.813558,0.657018,123.396000,11.898900,77.811351,475.956000,329.344704,0.691965
SYNTHETIC_ILLUSTRATIVE,BR-054-T02,BR-054,Branched,9,116.820000,75.348900,0.645000,130.680000,94.874836,0.726009,88.110000,57.889829,0.657018,117.463500,11.326838,74.070421,453.073500,313.510824,0.691965
SYNTHETIC_ILLUSTRATIVE,BR-054-T02,BR-054,Branched,10,121.540000,78.393300,0.645000,135.960000,98.708163,0.726009,91.670000,60.228812,0.657018,122.209500,11.784488,77.063165,471.379500,326.177928,0.691965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,1,40.740000,26.969880,0.662000,150.350000,108.554031,0.722009,114.460000,74.744406,0.653018,106.942500,10.312312,63.199610,412.492500,283.780238,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,2,42.420000,28.082040,0.662000,156.550000,113.030485,0.722009,119.180000,77.826649,0.653018,111.352500,10.737562,65.805779,429.502500,295.482516,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,3,40.320000,26.691840,0.662000,148.800000,107.434917,0.722009,113.280000,73.973845,0.653018,105.840000,10.206000,62.548067,408.240000,280.854669,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,4,42.000000,27.804000,0.662000,155.000000,111.911372,0.722009,118.000000,77.056088,0.653018,110.250000,10.631250,65.154237,425.250000,292.556947,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,5,43.680000,28.916160,0.662000,161.200000,116.387827,0.722009,122.720000,80.138332,0.653018,114.660000,11.056500,67.760406,442.260000,304.259225,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,6,41.580000,27.525960,0.662000,153.450000,110.792258,0.722009,116.820000,76.285528,0.653018,109.147500,10.524938,64.502694,420.997500,289.631377,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,7,43.260000,28.638120,0.662000,159.650000,115.268713,0.722009,121.540000,79.367771,0.653018,113.557500,10.950188,67.108864,438.007500,301.333655,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,8,41.160000,27.247920,0.662000,151.900000,109.673144,0.722009,115.640000,75.514967,0.653018,108.045000,10.418625,63.851152,416.745000,286.705808,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,9,42.840000,28.360080,0.662000,158.100000,114.149599,0.722009,120.360000,78.597210,0.653018,112.455000,10.843875,66.457321,433.755000,298.408086,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-054-T03,BR-054,Branched,10,40.740000,26.969880,0.662000,150.350000,108.554031,0.722009,114.460000,74.744406,0.653018,106.942500,10.312312,63.199610,412.492500,283.780238,0.687965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,1,61.000000,40.138000,0.658000,178.000000,127.805575,0.718009,147.000000,98.492602,0.670018,135.100000,13.027500,76.950277,521.100000,356.413954,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,2,63.440000,41.743520,0.658000,185.120000,132.917798,0.718009,152.880000,102.432306,0.670018,140.504000,13.548600,80.028288,541.944000,370.670512,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,3,60.390000,39.736620,0.658000,176.220000,126.527519,0.718009,145.530000,97.507676,0.670018,133.749000,12.897225,76.180774,515.889000,352.849814,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,4,62.830000,41.342140,0.658000,183.340000,131.639742,0.718009,151.410000,101.447380,0.670018,139.153000,13.418325,79.258785,536.733000,367.106373,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,5,59.780000,39.335240,0.658000,174.440000,125.249464,0.718009,144.060000,96.522750,0.670018,132.398000,12.766950,75.411271,510.678000,349.285675,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,6,62.220000,40.940760,0.658000,181.560000,130.361687,0.718009,149.940000,100.462454,0.670018,137.802000,13.288050,78.489283,531.522000,363.542233,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,7,59.170000,38.933860,0.658000,172.660000,123.971408,0.718009,142.590000,95.537824,0.670018,131.047000,12.636675,74.641769,505.467000,345.721535,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,8,61.610000,40.539380,0.658000,179.780000,129.083631,0.718009,148.470000,99.477528,0.670018,136.451000,13.157775,77.719780,526.311000,359.978094,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,9,58.560000,38.532480,0.658000,170.880000,122.693352,0.718009,141.120000,94.552898,0.670018,129.696000,12.506400,73.872266,500.256000,342.157396,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T01,BR-055,Branched,10,61.000000,40.138000,0.658000,178.000000,127.805575,0.718009,147.000000,98.492602,0.670018,135.100000,13.027500,76.950277,521.100000,356.413954,0.683965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,1,82.400000,53.889600,0.654000,78.280000,55.892613,0.714009,67.980000,45.275883,0.666018,80.031000,7.717275,47.123582,308.691000,209.898953,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,2,78.400000,51.273600,0.654000,74.480000,53.179379,0.714009,64.680000,43.078025,0.666018,76.146000,7.342650,44.836029,293.706000,199.709683,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,3,81.600000,53.366400,0.654000,77.520000,55.349966,0.714009,67.320000,44.836312,0.666018,79.254000,7.642350,46.666071,305.694000,207.861099,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,4,77.600000,50.750400,0.654000,73.720000,52.636732,0.714009,64.020000,42.638453,0.666018,75.369000,7.267725,44.378519,290.709000,197.671829,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,5,80.800000,52.843200,0.654000,76.760000,54.807319,0.714009,66.660000,44.396740,0.666018,78.477000,7.567425,46.208561,302.697000,205.823245,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,6,76.800000,50.227200,0.654000,72.960000,52.094086,0.714009,63.360000,42.198881,0.666018,74.592000,7.192800,43.921008,287.712000,195.633976,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,7,80.000000,52.320000,0.654000,76.000000,54.264673,0.714009,66.000000,43.957168,0.666018,77.700000,7.492500,45.751050,299.700000,203.785391,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,8,83.200000,54.412800,0.654000,79.040000,56.435259,0.714009,68.640000,45.715455,0.666018,80.808000,7.792200,47.581092,311.688000,211.936807,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,9,79.200000,51.796800,0.654000,75.240000,53.722026,0.714009,65.340000,43.517596,0.666018,76.923000,7.417575,45.293540,296.703000,201.747537,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T02,BR-055,Branched,10,82.400000,53.889600,0.654000,78.280000,55.892613,0.714009,67.980000,45.275883,0.666018,80.031000,7.717275,47.123582,308.691000,209.898953,0.679965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,1,96.030000,62.419500,0.650000,96.030000,70.198780,0.731009,92.150000,61.004931,0.662018,99.473500,9.592088,56.141166,383.683500,259.356464,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,2,99.990000,64.993500,0.650000,99.990000,73.093575,0.731009,95.950000,63.520598,0.662018,103.575500,9.987638,58.456266,399.505500,270.051576,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,3,95.040000,61.776000,0.650000,95.040000,69.475081,0.731009,91.200000,60.376014,0.662018,98.448000,9.493200,55.562391,379.728000,256.682686,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,4,99.000000,64.350000,0.650000,99.000000,72.369876,0.731009,95.000000,62.891681,0.662018,102.550000,9.888750,57.877491,395.550000,267.377798,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,5,102.960000,66.924000,0.650000,102.960000,75.264671,0.731009,98.800000,65.407349,0.662018,106.652000,10.284300,60.192590,411.372000,278.072910,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,6,98.010000,63.706500,0.650000,98.010000,71.646177,0.731009,94.050000,62.262765,0.662018,101.524500,9.789862,57.298716,391.594500,264.704020,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,7,101.970000,66.280500,0.650000,101.970000,74.540972,0.731009,97.850000,64.778432,0.662018,105.626500,10.185412,59.613815,407.416500,275.399132,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,8,97.020000,63.063000,0.650000,97.020000,70.922479,0.731009,93.100000,61.633848,0.662018,100.499000,9.690975,56.719941,387.639000,262.030242,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,9,100.980000,65.637000,0.650000,100.980000,73.817274,0.731009,96.900000,64.149515,0.662018,104.601000,10.086525,59.035041,403.461000,272.725354,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-055-T03,BR-055,Branched,10,96.030000,62.419500,0.650000,96.030000,70.198780,0.731009,92.150000,61.004931,0.662018,99.473500,9.592088,56.141166,383.683500,259.356464,0.675965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,1,118.000000,76.228000,0.646000,122.000000,88.695080,0.727009,124.000000,81.594195,0.658018,127.400000,12.285000,71.401131,491.400000,330.203405,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,2,122.720000,79.277120,0.646000,126.880000,92.242883,0.727009,128.960000,84.857962,0.658018,132.496000,12.776400,74.257176,511.056000,343.411542,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,3,116.820000,75.465720,0.646000,120.780000,87.808129,0.727009,122.760000,80.778253,0.658018,126.126000,12.162150,70.687120,486.486000,326.901371,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,4,121.540000,78.514840,0.646000,125.660000,91.355932,0.727009,127.720000,84.042021,0.658018,131.222000,12.653550,73.543165,506.142000,340.109507,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,5,115.640000,74.703440,0.646000,119.560000,86.921178,0.727009,121.520000,79.962311,0.658018,124.852000,12.039300,69.973108,481.572000,323.599337,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,6,120.360000,77.752560,0.646000,124.440000,90.468981,0.727009,126.480000,83.226079,0.658018,129.948000,12.530700,72.829154,501.228000,336.807473,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,7,114.460000,73.941160,0.646000,118.340000,86.034227,0.727009,120.280000,79.146369,0.658018,123.578000,11.916450,69.259097,476.658000,320.297303,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,8,119.180000,76.990280,0.646000,123.220000,89.582030,0.727009,125.240000,82.410137,0.658018,128.674000,12.407850,72.115142,496.314000,333.505439,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,9,113.280000,73.178880,0.646000,117.120000,85.147276,0.727009,119.040000,78.330427,0.658018,122.304000,11.793600,68.545086,471.744000,316.995269,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T01,BR-056,Branched,10,118.000000,76.228000,0.646000,122.000000,88.695080,0.727009,124.000000,81.594195,0.658018,127.400000,12.285000,71.401131,491.400000,330.203405,0.671965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,1,43.260000,28.681380,0.663000,149.350000,107.981372,0.723009,44.290000,28.966444,0.654018,82.915000,7.995375,46.716644,319.815000,220.341214,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,2,41.160000,27.289080,0.663000,142.100000,102.739558,0.723009,42.140000,27.560306,0.654018,78.890000,7.607250,44.448845,304.290000,209.645039,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,3,42.840000,28.402920,0.663000,147.900000,106.933009,0.723009,43.860000,28.685216,0.654018,82.110000,7.917750,46.263084,316.710000,218.201979,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,4,40.740000,27.010620,0.663000,140.650000,101.691195,0.723009,41.710000,27.279078,0.654018,78.085000,7.529625,43.995286,301.185000,207.505804,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,5,42.420000,28.124460,0.663000,146.450000,105.884646,0.723009,43.430000,28.403989,0.654018,81.305000,7.840125,45.809524,313.605000,216.062744,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,6,40.320000,26.732160,0.663000,139.200000,100.642832,0.723009,41.280000,26.997851,0.654018,77.280000,7.452000,43.541726,298.080000,205.366568,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,7,42.000000,27.846000,0.663000,145.000000,104.836283,0.723009,43.000000,28.122761,0.654018,80.500000,7.762500,45.355965,310.500000,213.923509,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,8,43.680000,28.959840,0.663000,150.800000,109.029735,0.723009,44.720000,29.247672,0.654018,83.720000,8.073000,47.170203,322.920000,222.480449,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,9,41.580000,27.567540,0.663000,143.550000,103.787920,0.723009,42.570000,27.841533,0.654018,79.695000,7.684875,44.902405,307.395000,211.784274,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T02,BR-056,Branched,10,43.260000,28.681380,0.663000,149.350000,107.981372,0.723009,44.290000,28.966444,0.654018,82.915000,7.995375,46.716644,319.815000,220.341214,0.688965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,1,59.170000,38.993030,0.659000,162.960000,117.169682,0.719009,69.840000,45.397236,0.650018,102.189500,9.853988,58.571369,394.159500,269.985305,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,2,61.610000,40.600990,0.659000,169.680000,122.001422,0.719009,72.720000,47.269287,0.650018,106.403500,10.260338,60.986683,410.413500,281.118720,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,3,58.560000,38.591040,0.659000,161.280000,115.961747,0.719009,69.120000,44.929223,0.650018,101.136000,9.752400,57.967541,390.096000,267.201951,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,4,61.000000,40.199000,0.659000,168.000000,120.793487,0.719009,72.000000,46.801274,0.650018,105.350000,10.158750,60.382855,406.350000,278.335366,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,5,63.440000,41.806960,0.659000,174.720000,125.625226,0.719009,74.880000,48.673325,0.650018,109.564000,10.565100,62.798169,422.604000,289.468781,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,6,60.390000,39.797010,0.659000,166.320000,119.585552,0.719009,71.280000,46.333262,0.650018,104.296500,10.057162,59.779026,402.286500,275.552012,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,7,62.830000,41.404970,0.659000,173.040000,124.417291,0.719009,74.160000,48.205313,0.650018,108.510500,10.463512,62.194341,418.540500,286.685427,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,8,59.780000,39.395020,0.659000,164.640000,118.377617,0.719009,70.560000,45.865249,0.650018,103.243000,9.955575,59.175198,398.223000,272.768659,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,9,62.220000,41.002980,0.659000,171.360000,123.209356,0.719009,73.440000,47.737300,0.650018,107.457000,10.361925,61.590512,414.477000,283.902073,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-056-T03,BR-056,Branched,10,59.170000,38.993030,0.659000,162.960000,117.169682,0.719009,69.840000,45.397236,0.650018,102.189500,9.853988,58.571369,394.159500,269.985305,0.684965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,1,80.000000,52.400000,0.655000,66.000000,47.190584,0.715009,101.000000,67.368788,0.667018,86.450000,8.336250,51.772025,333.450000,227.067646,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,2,83.200000,54.496000,0.655000,68.640000,49.078207,0.715009,105.040000,70.063539,0.667018,89.908000,8.669700,53.842906,346.788000,236.150352,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,3,79.200000,51.876000,0.655000,65.340000,46.718678,0.715009,99.990000,66.695100,0.667018,85.585500,8.252888,51.254305,330.115500,224.796970,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,4,82.400000,53.972000,0.655000,67.980000,48.606302,0.715009,104.030000,69.389851,0.667018,89.043500,8.586338,53.325186,343.453500,233.879676,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,5,78.400000,51.352000,0.655000,64.680000,46.246772,0.715009,98.980000,66.021412,0.667018,84.721000,8.169525,50.736584,326.781000,222.526294,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,6,81.600000,53.448000,0.655000,67.320000,48.134396,0.715009,103.020000,68.716163,0.667018,88.179000,8.502975,52.807465,340.119000,231.608999,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,7,77.600000,50.828000,0.655000,64.020000,45.774867,0.715009,97.970000,65.347724,0.667018,83.856500,8.086162,50.218864,323.446500,220.255617,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,8,80.800000,52.924000,0.655000,66.660000,47.662490,0.715009,102.010000,68.042475,0.667018,87.314500,8.419612,52.289745,336.784500,229.338323,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,9,76.800000,50.304000,0.655000,63.360000,45.302961,0.715009,96.960000,64.674036,0.667018,82.992000,8.002800,49.701144,320.112000,217.984941,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T01,BR-057,Branched,10,80.000000,52.400000,0.655000,66.000000,47.190584,0.715009,101.000000,67.368788,0.667018,86.450000,8.336250,51.772025,333.450000,227.067646,0.680965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,1,101.970000,66.382470,0.651000,91.670000,65.178181,0.711009,133.900000,88.778070,0.663018,114.639000,11.054475,67.946334,442.179000,299.339531,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,2,97.020000,63.160020,0.651000,87.220000,62.014192,0.711009,127.400000,84.468455,0.663018,109.074000,10.517850,64.647969,420.714000,284.808485,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,3,100.980000,65.737980,0.651000,90.780000,64.545383,0.711009,132.600000,87.916147,0.663018,113.526000,10.947150,67.286661,437.886000,296.433322,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,4,96.030000,62.515530,0.651000,86.330000,61.381394,0.711009,126.100000,83.606532,0.663018,107.961000,10.410525,63.988296,416.421000,281.902276,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,5,99.990000,65.093490,0.651000,89.890000,63.912585,0.711009,131.300000,87.054224,0.663018,112.413000,10.839825,66.626988,433.593000,293.527113,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,6,95.040000,61.871040,0.651000,85.440000,60.748596,0.711009,124.800000,82.744609,0.663018,106.848000,10.303200,63.328622,412.128000,278.996067,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,7,99.000000,64.449000,0.651000,89.000000,63.279788,0.711009,130.000000,86.192301,0.663018,111.300000,10.732500,65.967315,429.300000,290.620904,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,8,102.960000,67.026960,0.651000,92.560000,65.810979,0.711009,135.200000,89.639993,0.663018,115.752000,11.161800,68.606008,446.472000,302.245740,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,9,98.010000,63.804510,0.651000,88.110000,62.646990,0.711009,128.700000,85.330378,0.663018,110.187000,10.625175,65.307642,425.007000,287.714695,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T02,BR-057,Branched,10,101.970000,66.382470,0.651000,91.670000,65.178181,0.711009,133.900000,88.778070,0.663018,114.639000,11.054475,67.946334,442.179000,299.339531,0.676965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,1,114.460000,74.055620,0.647000,108.640000,79.090881,0.728009,47.530000,31.323111,0.659018,94.720500,9.133762,52.264579,365.350500,245.867954,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,2,119.180000,77.109460,0.647000,113.120000,82.352361,0.728009,49.490000,32.614786,0.659018,98.626500,9.510412,54.419819,380.416500,256.006838,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,3,113.280000,73.292160,0.647000,107.520000,78.275512,0.728009,47.040000,31.000193,0.659018,93.744000,9.039600,51.725768,361.584000,243.333233,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,4,118.000000,76.346000,0.647000,112.000000,81.536991,0.728009,49.000000,32.291867,0.659018,97.650000,9.416250,53.881009,376.650000,253.472117,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,5,122.720000,79.399840,0.647000,116.480000,84.798471,0.728009,50.960000,33.583542,0.659018,101.556000,9.792900,56.036249,391.716000,263.611002,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,6,116.820000,75.582540,0.647000,110.880000,80.721621,0.728009,48.510000,31.968949,0.659018,96.673500,9.322088,53.342199,372.883500,250.937396,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,7,121.540000,78.636380,0.647000,115.360000,83.983101,0.728009,50.470000,33.260623,0.659018,100.579500,9.698738,55.497439,387.949500,261.076281,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,8,115.640000,74.819080,0.647000,109.760000,79.906251,0.728009,48.020000,31.646030,0.659018,95.697000,9.227925,52.803389,369.117000,248.402675,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,9,120.360000,77.872920,0.647000,114.240000,83.167731,0.728009,49.980000,32.937705,0.659018,99.603000,9.604575,54.958629,384.183000,258.541560,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-057-T03,BR-057,Branched,10,114.460000,74.055620,0.647000,108.640000,79.090881,0.728009,47.530000,31.323111,0.659018,94.720500,9.133762,52.264579,365.350500,245.867954,0.672965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,1,42.000000,27.006000,0.643000,135.000000,97.741195,0.724009,78.000000,51.091381,0.655018,89.250000,8.606250,53.075489,344.250000,237.520314,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,2,43.680000,28.086240,0.643000,140.400000,101.650842,0.724009,81.120000,53.135036,0.655018,92.820000,8.950500,55.198508,358.020000,247.021127,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,3,41.580000,26.735940,0.643000,133.650000,96.763783,0.724009,77.220000,50.580467,0.655018,88.357500,8.520188,52.544734,340.807500,235.145111,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,4,43.260000,27.816180,0.643000,139.050000,100.673431,0.724009,80.340000,52.624122,0.655018,91.927500,8.864438,54.667754,354.577500,244.645924,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,5,41.160000,26.465880,0.643000,132.300000,95.786371,0.724009,76.440000,50.069553,0.655018,87.465000,8.434125,52.013979,337.365000,232.769908,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,6,42.840000,27.546120,0.643000,137.700000,99.696019,0.724009,79.560000,52.113208,0.655018,91.035000,8.778375,54.136999,351.135000,242.270720,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,7,40.740000,26.195820,0.643000,130.950000,94.808959,0.724009,75.660000,49.558639,0.655018,86.572500,8.348062,51.483224,333.922500,230.394705,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,8,42.420000,27.276060,0.643000,136.350000,98.718607,0.724009,78.780000,51.602294,0.655018,90.142500,8.692312,53.606244,347.692500,239.895517,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,9,40.320000,25.925760,0.643000,129.600000,93.831547,0.724009,74.880000,49.047725,0.655018,85.680000,8.262000,50.952469,330.480000,228.019502,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T01,BR-058,Branched,10,42.000000,27.006000,0.643000,135.000000,97.741195,0.724009,78.000000,51.091381,0.655018,89.250000,8.606250,53.075489,344.250000,237.520314,0.689965
SYNTHETIC_ILLUSTRATIVE,BR-058-T02,BR-058,Branched,1,62.830000,41.467800,0.660000,162.740000,117.174240,0.720009,110.210000,71.748661,0.651018,117.523000,11.332575,69.226536,453.303000,310.949812,0.685965
